tiempo;cpu
2.707E-4;95.3
2.113E-4;95.3
2.8E-4;95.3
2.545E-4;95.3
2.954E-4;97.7
3.668E-4;97.7
6.557E-4;97.7
2.318E-4;97.7
2.46E-4;97.7
2.971E-4;97.7
2.33E-4;97.7
2.997E-4;73.8
2.256E-4;73.8
2.656E-4;73.8
2.619E-4;73.8
2.575E-4;73.8
2.851E-4;73.8
2.352E-4;73.8
5.409E-4;73.8
2.188E-4;63.7
4.045E-4;63.7
2.41E-4;63.7
7.306E-4;63.7
2.417E-4;63.7
2.387E-4;63.7
2.329E-4;63.7
3.66E-4;63.7
2.328E-4;65.5
2.189E-4;65.5
2.587E-4;65.5
2.573E-4;65.5
2.299E-4;65.5
2.329E-4;65.5
2.484E-4;65.5
2.503E-4;65.5
3.847E-4;67.1
2.266E-4;67.1
2.301E-4;67.1
7.007E-4;67.1
2.473E-4;67.1
2.308E-4;67.1
2.426E-4;67.1
2.246E-4;67.1
2.031E-4;66.0
2.027E-4;66.0
2.69E-4;66.0
2.076E-4;66.0
2.331E-4;66.0
2.872E-4;66.0
2.397E-4;66.0
2.223E-4;66.0
2.909E-4;74.0
1.95E-4;74.0
2.144E-4;74.0
3.212E-4;74.0
1.847E-4;74.0
2.157E-4;74.0
1.923E-4;74.0
0.0013428;74.0
2.195E-4;67.7
2.384E-4;67.7
3.022E-4;67.7
2.179E-4;67.7
2.176E-4;67.7
2.485E-4;67.7
2.117E-4;67.7
3.231E-4;77.4
2.118E-4;77.4
3.775E-4;77.4
1.997E-4;77.4
2.054E-4;77.4
3.21E-4;77.4
2.275E-4;77.4
2.075E-4;80.9
2.069E-4;80.9
0.0014352;80.9
2.051E-4;80.9
2.323E-4;80.9
2.268E-4;80.9
2.089E-4;80.9
2.14E-4;69.7
2.712E-4;69.7
2.17E-4;69.7
3.571E-4;69.7
2.015E-4;69.7
2.507E-4;69.7
4.456E-4;69.7
2.133E-4;69.7
2.265E-4;55.1
2.027E-4;55.1
2.069E-4;55.1
2.56E-4;55.1
2.46E-4;55.1
2.372E-4;55.1
2.226E-4;55.1
2.281E-4;55.1
2.027E-4;55.1
2.012E-4;38.8
2.025E-4;38.8
1.817E-4;38.8
2.078E-4;38.8
2.445E-4;38.8
2.019E-4;38.8
2.16E-4;38.8
2.033E-4;38.8
2.227E-4;38.8
2.163E-4;49.2
2.427E-4;49.2
2.146E-4;49.2
2.528E-4;49.2
2.072E-4;49.2
2.009E-4;49.2
2.943E-4;49.2
2.799E-4;49.2
0.00104;49.2
2.714E-4;40.9
2.798E-4;40.9
2.21E-4;40.9
2.748E-4;40.9
2.767E-4;40.9
5.026E-4;40.9
2.56E-4;40.9
1.944E-4;40.9
2.947E-4;40.9
2.136E-4;43.4
1.96E-4;43.4
2.326E-4;43.4
2.163E-4;43.4
2.678E-4;43.4
2.321E-4;43.4
2.119E-4;43.4
2.297E-4;43.4
2.1E-4;43.4
3.461E-4;38.8
2.55E-4;38.8
1.924E-4;38.8
2.522E-4;38.8
2.408E-4;38.8
2.032E-4;38.8
2.644E-4;38.8
1.969E-4;38.8
2.706E-4;38.8
3.005E-4;38.8
2.61E-4;34.9
1.929E-4;34.9
2.805E-4;34.9
2.093E-4;34.9
1.794E-4;34.9
2.04E-4;34.9
2.301E-4;34.9
2.002E-4;34.9
2.205E-4;34.9
2.303E-4;34.9
2.099E-4;38.6
2.579E-4;38.6
2.712E-4;38.6
1.847E-4;38.6
2.023E-4;38.6
2.683E-4;38.6
3.535E-4;38.6
2.814E-4;38.6
2.107E-4;38.6
3.792E-4;50.6
1.897E-4;50.6
2.55E-4;50.6
3.996E-4;50.6
2.067E-4;50.6
1.857E-4;50.6
2.433E-4;50.6
1.882E-4;50.6
2.012E-4;50.6
2.069E-4;50.6
1.903E-4;41.7
2.143E-4;41.7
2.452E-4;41.7
2.725E-4;41.7
3.478E-4;41.7
2.248E-4;41.7
1.923E-4;41.7
2.187E-4;41.7
1.663E-4;41.7
6.079E-4;26.0
3.605E-4;26.0
2.254E-4;26.0
0.0011558;26.0
2.41E-4;26.0
2.786E-4;26.0
3.327E-4;26.0
3.823E-4;70.6
3.128E-4;70.6
2.393E-4;70.6
3.289E-4;70.6
2.371E-4;70.6
2.537E-4;70.6
1.955E-4;70.6
3.455E-4;72.9
3.475E-4;72.9
3.173E-4;72.9
2.64E-4;72.9
2.207E-4;72.9
3.45E-4;72.9
0.0011602;84.4
2.372E-4;84.4
2.396E-4;84.4
2.198E-4;84.4
2.529E-4;84.4
5.291E-4;84.4
2.419E-4;84.4
2.321E-4;84.4
2.309E-4;84.4
2.338E-4;84.4
2.827E-4;38.1
3.497E-4;38.1
2.171E-4;38.1
2.289E-4;38.1
3.137E-4;38.1
2.027E-4;38.1
2.582E-4;38.1
2.521E-4;38.1
3.263E-4;38.1
2.434E-4;40.1
2.268E-4;40.1
2.219E-4;40.1
3.539E-4;40.1
2.242E-4;40.1
2.931E-4;40.1
3.457E-4;40.1
2.51E-4;40.1
2.426E-4;40.1
2.079E-4;44.0
2.191E-4;44.0
2.64E-4;44.0
2.962E-4;44.0
2.279E-4;44.0
2.713E-4;44.0
2.197E-4;44.0
3.217E-4;44.0
1.917E-4;44.0
3.031E-4;42.3
2.474E-4;42.3
3.099E-4;42.3
3.094E-4;42.3
2.58E-4;42.3
2.159E-4;42.3
3.986E-4;42.3
2.601E-4;42.3
2.008E-4;42.3
2.358E-4;35.9
2.311E-4;35.9
2.262E-4;35.9
3.225E-4;35.9
2.389E-4;35.9
2.041E-4;35.9
2.097E-4;35.9
2.069E-4;35.9
2.098E-4;35.9
2.174E-4;38.9
2.452E-4;38.9
2.576E-4;38.9
2.526E-4;38.9
2.592E-4;38.9
2.995E-4;38.9
2.069E-4;38.9
8.792E-4;38.9
2.129E-4;38.9
2.201E-4;45.6
2.064E-4;45.6
2.037E-4;45.6
2.505E-4;45.6
1.917E-4;45.6
2.024E-4;45.6
2.542E-4;45.6
1.855E-4;45.6
2.151E-4;64.9
2.043E-4;64.9
1.859E-4;64.9
2.013E-4;64.9
2.154E-4;64.9
2.425E-4;64.9
2.128E-4;64.9
1.995E-4;64.9
1.796E-4;58.0
2.014E-4;58.0
2.248E-4;58.0
2.067E-4;58.0
1.694E-4;58.0
2.898E-4;58.0
1.814E-4;58.0
2.342E-4;58.0
2.795E-4;58.0
2.877E-4;48.1
2.251E-4;48.1
2.176E-4;48.1
2.021E-4;48.1
1.932E-4;48.1
1.695E-4;48.1
2.053E-4;48.1
2.197E-4;48.1
2.046E-4;48.1
2.106E-4;41.6
1.811E-4;41.6
2.103E-4;41.6
2.901E-4;41.6
1.768E-4;41.6
1.822E-4;41.6
2.038E-4;41.6
2.053E-4;41.6
2.412E-4;41.6
2.209E-4;46.8
2.075E-4;46.8
2.289E-4;46.8
2.116E-4;46.8
2.011E-4;46.8
2.511E-4;46.8
2.064E-4;46.8
2.368E-4;46.8
1.964E-4;46.8
3.48E-4;42.5
2.284E-4;42.5
2.338E-4;42.5
2.138E-4;42.5
2.298E-4;42.5
1.566E-4;42.5
2.569E-4;42.5
2.122E-4;42.5
1.998E-4;42.5
2.846E-4;37.2
2.021E-4;37.2
3.025E-4;37.2
2.907E-4;37.2
2.078E-4;37.2
2.123E-4;37.2
2.844E-4;37.2
2.043E-4;37.2
1.722E-4;37.2
2.205E-4;42.6
1.751E-4;42.6
1.882E-4;42.6
1.879E-4;42.6
2.586E-4;42.6
2.649E-4;42.6
1.73E-4;42.6
1.979E-4;42.6
2.658E-4;42.6
2.498E-4;37.7
2.093E-4;37.7
1.912E-4;37.7
2.089E-4;37.7
2.164E-4;37.7
1.999E-4;37.7
3.57E-4;37.7
2.76E-4;37.7
2.694E-4;37.7
2.513E-4;37.7
2.073E-4;38.1
2.094E-4;38.1
2.358E-4;38.1
1.872E-4;38.1
2.424E-4;38.1
2.407E-4;38.1
2.364E-4;38.1
2.625E-4;38.1
2.513E-4;38.1
2.866E-4;38.1
3.261E-4;32.8
3.423E-4;32.8
1.694E-4;32.8
2.711E-4;32.8
2.148E-4;32.8
2.69E-4;32.8
2.348E-4;32.8
2.371E-4;32.8
3.543E-4;32.8
2.876E-4;32.8
1.951E-4;33.7
2.619E-4;33.7
2.616E-4;33.7
2.908E-4;33.7
2.175E-4;33.7
2.009E-4;33.7
2.0E-4;33.7
1.948E-4;33.7
2.478E-4;33.7
2.515E-4;33.7
3.122E-4;36.3
2.978E-4;36.3
2.794E-4;36.3
2.164E-4;36.3
4.676E-4;24.0
3.455E-4;24.0
2.96E-4;24.0
5.866E-4;24.0
3.008E-4;24.0
2.429E-4;24.0
5.2E-4;24.0
2.635E-4;76.0
2.936E-4;76.0
2.271E-4;76.0
2.417E-4;76.0
4.392E-4;76.0
2.809E-4;76.0
4.58E-4;86.9
3.185E-4;86.9
3.034E-4;86.9
3.349E-4;86.9
3.114E-4;86.9
1.957E-4;96.2
2.285E-4;96.2
2.579E-4;96.2
2.519E-4;96.2
2.842E-4;96.2
2.427E-4;96.2
3.442E-4;96.2
3.067E-4;96.2
0.005595;96.2
3.191E-4;41.7
3.328E-4;41.7
2.305E-4;41.7
3.197E-4;41.7
2.073E-4;41.7
3.109E-4;41.7
2.377E-4;41.7
2.725E-4;41.7
2.931E-4;41.7
2.298E-4;41.7
2.479E-4;36.0
2.028E-4;36.0
2.39E-4;36.0
2.571E-4;36.0
2.678E-4;36.0
3.184E-4;36.0
3.02E-4;36.0
2.234E-4;36.0
3.551E-4;36.0
2.512E-4;36.0
2.148E-4;39.7
2.566E-4;39.7
2.387E-4;39.7
2.439E-4;39.7
2.206E-4;39.7
2.035E-4;39.7
2.124E-4;39.7
1.994E-4;39.7
2.062E-4;39.7
2.008E-4;43.4
2.135E-4;43.4
2.347E-4;43.4
2.109E-4;43.4
2.216E-4;43.4
2.123E-4;43.4
2.306E-4;43.4
2.321E-4;43.4
1.981E-4;43.4
2.029E-4;47.6
2.32E-4;47.6
2.787E-4;47.6
3.227E-4;47.6
2.027E-4;47.6
2.07E-4;47.6
2.482E-4;47.6
2.497E-4;47.6
2.006E-4;47.6
2.209E-4;48.6
4.802E-4;48.6
2.046E-4;48.6
2.106E-4;48.6
2.054E-4;48.6
2.092E-4;48.6
2.234E-4;48.6
2.062E-4;48.6
2.012E-4;48.6
2.236E-4;48.6
2.113E-4;48.6
2.267E-4;48.6
2.653E-4;48.6
2.306E-4;48.6
2.232E-4;48.6
1.987E-4;48.6
2.232E-4;48.6
2.044E-4;48.6
1.821E-4;44.6
2.079E-4;44.6
2.461E-4;44.6
2.099E-4;44.6
2.267E-4;44.6
2.043E-4;44.6
1.842E-4;44.6
1.785E-4;44.6
3.525E-4;44.6
2.257E-4;46.0
2.37E-4;46.0
2.264E-4;46.0
1.958E-4;46.0
2.136E-4;46.0
2.128E-4;46.0
2.136E-4;46.0
2.437E-4;46.0
2.112E-4;46.0
2.673E-4;40.4
1.978E-4;40.4
2.675E-4;40.4
2.21E-4;40.4
2.001E-4;40.4
2.511E-4;40.4
2.598E-4;40.4
2.078E-4;40.4
1.803E-4;40.4
2.42E-4;45.5
2.363E-4;45.5
1.884E-4;45.5
2.018E-4;45.5
1.983E-4;45.5
2.318E-4;45.5
1.893E-4;45.5
2.011E-4;45.5
2.19E-4;45.5
1.973E-4;42.2
2.21E-4;42.2
2.03E-4;42.2
1.967E-4;42.2
2.162E-4;42.2
3.251E-4;42.2
2.159E-4;42.2
2.213E-4;42.2
1.79E-4;42.2
1.743E-4;46.4
2.355E-4;46.4
0.0010196;46.4
2.239E-4;46.4
1.995E-4;46.4
2.033E-4;46.4
1.984E-4;46.4
2.193E-4;46.4
2.046E-4;46.4
1.751E-4;50.7
1.901E-4;50.7
2.296E-4;50.7
1.78E-4;50.7
2.502E-4;50.7
2.204E-4;50.7
1.816E-4;50.7
2.03E-4;50.7
2.042E-4;50.7
1.917E-4;44.7
1.509E-4;44.7
2.034E-4;44.7
2.762E-4;44.7
2.549E-4;44.7
2.037E-4;44.7
2.063E-4;44.7
2.007E-4;44.7
1.931E-4;44.7
2.578E-4;40.5
2.27E-4;40.5
2.252E-4;40.5
3.346E-4;40.5
2.723E-4;40.5
2.57E-4;40.5
2.094E-4;40.5
2.753E-4;40.5
2.607E-4;40.5
1.975E-4;40.5
1.979E-4;38.6
2.395E-4;38.6
2.004E-4;38.6
2.036E-4;38.6
2.14E-4;38.6
2.724E-4;38.6
2.075E-4;38.6
2.464E-4;38.6
1.89E-4;38.6
2.123E-4;53.2
2.201E-4;53.2
2.373E-4;53.2
2.014E-4;53.2
2.013E-4;53.2
2.015E-4;53.2
2.404E-4;53.2
2.116E-4;53.2
2.278E-4;59.9
1.971E-4;59.9
3.186E-4;59.9
3.026E-4;59.9
2.0E-4;59.9
2.39E-4;59.9
2.035E-4;59.9
2.155E-4;59.9
2.09E-4;62.4
2.143E-4;62.4
3.395E-4;62.4
2.51E-4;62.4
1.977E-4;62.4
2.167E-4;62.4
1.935E-4;62.4
2.094E-4;62.4
6.085E-4;54.9
3.534E-4;54.9
2.893E-4;33.0
2.697E-4;33.0
2.24E-4;33.0
3.021E-4;33.0
2.908E-4;33.0
3.213E-4;33.0
2.53E-4;33.0
2.542E-4;33.0
2.599E-4;68.4
3.221E-4;68.4
5.185E-4;68.4
2.397E-4;68.4
3.249E-4;68.4
2.534E-4;68.4
2.199E-4;68.4
7.108E-4;76.9
2.783E-4;76.9
4.815E-4;76.9
1.991E-4;76.9
2.533E-4;76.9
2.879E-4;76.9
5.201E-4;90.2
3.359E-4;90.2
3.545E-4;90.2
3.104E-4;90.2
4.042E-4;90.2
3.83E-4;90.2
3.364E-4;90.2
3.156E-4;90.2
1.758E-4;46.2
2.489E-4;46.2
2.927E-4;46.2
2.327E-4;46.2
1.885E-4;46.2
2.023E-4;46.2
2.605E-4;46.2
2.879E-4;46.2
2.208E-4;46.2
2.087E-4;46.2
2.274E-4;30.1
3.064E-4;30.1
2.171E-4;30.1
3.756E-4;30.1
4.113E-4;30.1
3.053E-4;30.1
2.289E-4;30.1
2.78E-4;30.1
2.602E-4;48.1
1.796E-4;48.1
2.165E-4;48.1
2.198E-4;48.1
2.039E-4;48.1
2.613E-4;48.1
4.069E-4;48.1
2.078E-4;48.1
3.037E-4;61.7
3.071E-4;61.7
2.449E-4;61.7
2.088E-4;61.7
1.943E-4;61.7
2.143E-4;61.7
2.86E-4;89.9
3.07E-4;89.9
2.296E-4;89.9
3.453E-4;89.9
1.872E-4;89.9
2.157E-4;89.9
1.896E-4;89.9
1.687E-4;89.9
1.885E-4;65.2
1.896E-4;65.2
2.068E-4;65.2
1.889E-4;65.2
2.745E-4;65.2
1.944E-4;65.2
1.898E-4;65.2
2.183E-4;65.2
1.962E-4;65.2
1.916E-4;47.8
2.139E-4;47.8
2.056E-4;47.8
1.801E-4;47.8
2.071E-4;47.8
1.926E-4;47.8
1.572E-4;47.8
1.737E-4;47.8
1.882E-4;47.8
1.929E-4;43.8
1.952E-4;43.8
2.249E-4;43.8
2.882E-4;43.8
2.028E-4;43.8
2.131E-4;43.8
1.954E-4;43.8
2.007E-4;43.8
1.948E-4;43.8
2.139E-4;43.8
1.719E-4;44.3
1.982E-4;44.3
2.035E-4;44.3
1.951E-4;44.3
2.195E-4;44.3
1.891E-4;44.3
1.948E-4;44.3
2.781E-4;44.3
2.426E-4;44.3
1.982E-4;44.3
1.886E-4;40.9
2.744E-4;40.9
1.925E-4;40.9
5.315E-4;40.9
1.931E-4;40.9
1.902E-4;40.9
1.839E-4;40.9
3.676E-4;40.9
2.294E-4;40.9
1.924E-4;50.7
1.599E-4;50.7
2.705E-4;50.7
2.695E-4;50.7
7.772E-4;50.7
2.555E-4;50.7
2.662E-4;50.7
1.873E-4;50.7
2.429E-4;40.1
1.979E-4;40.1
2.074E-4;40.1
2.011E-4;40.1
1.919E-4;40.1
2.41E-4;40.1
2.204E-4;40.1
2.044E-4;40.1
2.054E-4;41.6
2.028E-4;41.6
2.986E-4;41.6
2.241E-4;41.6
3.159E-4;41.6
1.95E-4;41.6
1.662E-4;41.6
2.005E-4;44.4
2.129E-4;44.4
2.431E-4;44.4
1.981E-4;44.4
1.934E-4;44.4
2.392E-4;44.4
2.541E-4;44.4
2.334E-4;44.4
1.937E-4;37.6
2.32E-4;37.6
1.931E-4;37.6
2.557E-4;37.6
2.101E-4;37.6
2.6E-4;37.6
2.128E-4;37.6
2.525E-4;37.6
1.899E-4;37.6
1.922E-4;44.4
1.796E-4;44.4
1.799E-4;44.4
2.032E-4;44.4
2.044E-4;44.4
3.01E-4;44.4
2.644E-4;44.4
1.792E-4;44.4
1.942E-4;44.4
1.935E-4;44.4
2.76E-4;36.6
2.0E-4;36.6
2.453E-4;36.6
2.43E-4;36.6
4.856E-4;36.6
2.499E-4;36.6
2.437E-4;36.6
2.533E-4;36.6
1.743E-4;36.6
2.064E-4;36.6
2.386E-4;35.7
2.706E-4;35.7
1.882E-4;35.7
2.634E-4;35.7
2.461E-4;35.7
2.038E-4;35.7
2.408E-4;35.7
2.913E-4;35.7
2.972E-4;35.7
1.862E-4;35.7
1.67E-4;32.0
2.764E-4;32.0
3.126E-4;32.0
1.927E-4;32.0
1.64E-4;32.0
2.016E-4;32.0
2.297E-4;32.0
2.143E-4;32.0
1.966E-4;32.0
2.831E-4;32.0
2.642E-4;36.7
2.412E-4;36.7
